[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
!A_NAME;A_TAG;A_NEXT;A_DESC;A_ISCAN;A_SCANT;A_SMOTH;A_IODV;A_IOHT;A_IOAD;A_IOSC;A_ELO;A_EHI;A_EGUDESC;A_IAM;A_IENAB;A_ADI;A_LOLO;A_LO;A_HI;A_HIHI;A_ROC;A_DBAND;A_PRI;A_EOUT;A_SA1;A_SA2;A_SA3;A_AREA1;A_AREA2;A_AREA3;A_AREA4;A_AREA5;A_AREA6;A_AREA7;A_AREA8;A_AREA9;A_AREA10;A_AREA11;A_AREA12;A_AREA13;A_AREA14;A_AREA15;A_ALMEXT1;A_ALMEXT2;A_ESIGTYPE;A_ESIGCONT;A_ESIGACK;A_ESIGTRAP;A_PDR_UPDATERATE;A_PDR_ACCESSTIME;A_PDR_DEADBAND;A_PDR_LATCHDATA;A_PDR_DISABLEOUT;A_PDR_ARRAYLENGTH;A_HIST_DESC;A_HIST_COLLECT;A_HIST_INTERVAL;A_HIST_OFFSET;A_HIST_TIMERES;A_HIST_COMPRESS;A_HIST_DEADBAND;A_HIST_COMPTYPE;A_HIST_COMPTIME;A_SCALE_ENABLED;A_SCALE_CLAMP;A_SCALE_USEEGU;A_SCALE_RAWLOW;A_SCALE_RAWHIGH;A_SCALE_LOW;A_SCALE_HIGH!
"AR";"FL645_RP_AKTUELMAENGDE";"Aktuel Aktuel indvejet mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0056";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"FL64X_SUP";"RCP_DOWNLOAD";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_RP_AKTUELLINIE";"Aktiv afviklet linie";"SIX";"";"DECIMAL";"PLC01:DB0086,D0016";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"FL64X_SUP";"RCP_DOWNLOAD";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825AV620SV";"Sterilvand til tappemask.1  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W1442";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"FL645_RCPID";"Recept ID for indlæst recept";"SIX";"";"DECIMAL";"PLC01:DB0086,D0004";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_MP_LEVERING_335";"Acceptance capacity mixer 335";"SIX";"";"DECIMAL";"PLC01:DB0086,D0500";"FLT";"-9 999 999";"9 999 999";"Kg/s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AR";"FL645_MP_LEVERING_325";"Acceptance capacity mixer 325";"SIX";"";"DECIMAL";"PLC01:DB0086,D0492";"FLT";"-9 999 999";"9 999 999";"Kg/s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AR";"825AV621SV";"Sterilvand til tappemask.2  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W1456";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"FL645_MP_LEVERING_315";"Acceptance capacity mixer 315";"SIX";"";"DECIMAL";"PLC01:DB0086,D0474";"FLT";"-9 999 999";"9 999 999";"Kg/s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AR";"FL645_MP_LEVERING_305";"Acceptance capacity mixer 305";"SIX";"";"DECIMAL";"PLC01:DB0086,D0470";"FLT";"-9 999 999";"9 999 999";"Kg/s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AR";"FL645_MP_LEVERINGSTID_MIX325";"Acceptance capacity mixer 325";"SIX";"";"DECIMAL";"PLC01:DB0086,D0496";"FLT";"0,00";"100,00";"s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825AV622SV";"Sterilvand til tappemask.3 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W2856";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"FL645_MP_LEVERINGSTID_MIX315";"Acceptance capacity mixer 315";"SIX";"";"DECIMAL";"PLC01:DB0086,D0484";"FLT";"0,00";"100,00";"s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_MP_LEVERINGSTID_MIX305";"Acceptance capacity mixer 305";"SIX";"";"DECIMAL";"PLC01:DB0086,D0488";"FLT";"0,00";"100,00";"s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_MP_FLAVOUR_STERTID";"Steriliserings tid af filter";"SIX";"";"DECIMAL";"PLC01:DB0086,D0374";"FLT";"0,00";"100,00";"s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825AV629SV";"Sterilisering af vandlinie til tap  setp";"SIX";"";"DECIMAL";"PLC01:DB0024,W1470";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"FL645_MP_FLAVOUR_STERTEMP";"Temperatur for sterilisering af filter";"SIX";"";"DECIMAL";"PLC01:DB0086,D0370";"FLT";"0,00";"100,00";"°C";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_MP_FLAVOUR_AFKØLTID";"Cooling time filter";"SIX";"";"DECIMAL";"PLC01:DB0086,W0478";"SINT";"0,00";"100,00";"s";"YES";"DISABLE";"NONE";"FL64X_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_MIXER";"Mixer";"SIX";"";"DECIMAL";"PLC01:DB0086,D0012";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825LS100SV";"Lav niveau vandbeholder 1 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0230";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_MAENGDE";"Recept mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0008";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_STATUS";"Linie 10 Receptlinie status";"SIX";"";"DECIMAL";"PLC01:DB0086,W0360";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_RVAREID";"Linie 10 RåvareID";"SIX";"";"DECIMAL";"PLC01:DB0086,D0362";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825LS110SV";"Høj niveau vandbeholder 1 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0220";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_RECEPTMAENGDE";"Linie 10 Recept mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0348";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_RECEPTFORDELING";"Linie 10 Fordeling for receptlinie";"SIX";"";"DECIMAL";"PLC01:DB0086,D0344";"FLT";"0,00";"100,00";"%";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_OPERATOERMAENGDE";"Linie 10 Operatør mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0352";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825LS120SV";"Lav niveau vandbeholder 2 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0250";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_DOSSTED";"Linie 10 Doseringssted";"SIX";"";"DECIMAL";"PLC01:DB0086,W0366";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_DISP1";"Linie 10 Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0086,W0368";"SINT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_BATCHLINIEIDB";"Linie 10 Batch linie ID high word";"SIX";"";"DECIMAL";"PLC01:DB0086,W0342";"UINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"FL64X_SUP";"RCP_DOWNLOAD";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825LS130SV";"Høj niveau vandbeholder 2 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0240";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"AUX800_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_BATCHLINIEIDA";"Linie 10 Batch linie ID low word";"SIX";"";"DECIMAL";"PLC01:DB0086,W0340";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"FL64X_SUP";"RCP_DOWNLOAD";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_BATCHLINIEID";"Linie 10 Batch linie ID";"SIX";"";"DECIMAL";"PLC01:DB0086,D0340";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L10_AKTUELMAENGDE";"Linie 10 Aktuel indvejet mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0356";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825PAK03_OFFSV";"Høj niveau vandbeholder 3 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0440";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L9_STATUS";"Linie 9 Receptlinie status";"SIX";"";"DECIMAL";"PLC01:DB0086,W0330";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L9_RVAREID";"Linie 9 RåvareID";"SIX";"";"DECIMAL";"PLC01:DB0086,D0332";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L9_RECEPTMAENGDE";"Linie 9 Recept mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0318";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"825PAK03_ONSV";"Lav niveau vandbeholder 3 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0430";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L9_RECEPTFORDELING";"Linie 9 Fordeling for receptlinie";"SIX";"";"DECIMAL";"PLC01:DB0086,D0314";"FLT";"0,00";"100,00";"%";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"SVS600_L5_BATCHLINIEIDA";"Linie 10 Batch linie ID low word";"SIX";"";"DECIMAL";"PLC01:DB0084,W0190";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"SVS600_SUP";"RCP_DOWNLOAD";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"SVS600_MP_SOVS_ST100";"Tid hvor 600AV102 er åben under CIP";"SIX";"";"DECIMAL";"PLC01:DB0084,D0448";"FLT";"0,00";"100,00";"Sek.";"YES";"DISABLE";"NONE";"SVS600_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"FL645_L9_OPERATOERMAENGDE";"Linie 9 Operatør mængde";"SIX";"";"DECIMAL";"PLC01:DB0086,D0322";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"SVS600_MP_SOVS_ST90";"Tid hvor 600AV705 er åben under CIP";"SIX";"";"DECIMAL";"PLC01:DB0084,D0452";"FLT";"0,00";"100,00";"Sek.";"YES";"DISABLE";"NONE";"SVS600_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
