[BLOCK TYPE,TAG,DESCRIPTION,I/O DEVICE,H/W OPTIONS,I/O ADDRESS TYPE,I/O ADDRESS,ENABLE OUTPUT,INVERT OUTPUT,OPEN TAG,CLOSE TAG,EVENT MESSAGES,ALARM AREA(S),SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time]
!A_NAME,A_TAG,A_DESC,A_IODV,A_IOHT,A_NUMS,A_IOAD,A_OUT,A_INV,A_OPENDESC,A_CLOSEDESC,A_EVENT,A_ADI,A_SA1,A_SA2,A_SA3,A_AREA1,A_AREA2,A_AREA3,A_AREA4,A_AREA5,A_AREA6,A_AREA7,A_AREA8,A_AREA9,A_AREA10,A_AREA11,A_AREA12,A_AREA13,A_AREA14,A_AREA15,A_ALMEXT1,A_ALMEXT2,A_ESIGTYPE,A_ESIGCONT,A_ESIGACK,A_ESIGTRAP,A_ESIGREQ_COMMENT,A_PDR_UPDATERATE,A_PDR_ACCESSTIME,A_PDR_DEADBAND,A_PDR_LATCHDATA,A_PDR_DISABLEOUT,A_PDR_ARRAYLENGTH,A_HIST_DESC,A_HIST_COLLECT,A_HIST_INTERVAL,A_HIST_OFFSET,A_HIST_TIMERES,A_HIST_COMPRESS,A_HIST_DEADBAND,A_HIST_COMPTYPE,A_HIST_COMPTIME!
"DR","295M200CW","Banke motor silo 295 kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MEL200_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","295M200SW","Banke motor silo 295 status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","295WT100CW","Vægt melsilo kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","SVS600_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","295WT100DOCW","Kalibrering mel vægtkontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","295WT100DOSW","Kalibrering mel vægtstatus ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","295WT100SW","Vægt melsilo status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","299GS100CW","Flytbar tank placeret kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","FL64X_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","299GS100SW","Flytbar tank placeret status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","299M100CW","Start snegl flytbar tanke kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","299M100SW","Start snegl flytbar tanke status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300M100CW","Løftesnegl 2 fra buffersilo kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MEL200_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300M100SW","Løftesnegl 2 fra buffersilo status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300MB100FB","Trap magnet hatch open","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300MB150FB","Vacuum pump feedback","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300MB150MST","Vacuum pump manual start","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300XL100CW","Alarmblink indikering kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","300XL100SW","Alarmblink indikering status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV100CW","Bundventil mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV100SW","Bundventil mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV101CW","Indløb til mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV101MCW","Indløb til mixer i Midten kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV101MSW","Indløb til mixer i Midten status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV101SW","Indløb til mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV102CW","Stopventil åndefilter til mixer kontrol","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV102SW","Stopventil åndefilter til mixer status o","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV104CW","Tømmeventil kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV104SW","Tømmeventil status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV110CW","Toplanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV110SW","Toplanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV112CW","Toplanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV112SW","Toplanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV113CW","Lanse top / Bund kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV113SW","Lanse top / Bund status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV114CW","Bundlanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV114SW","Bundlanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV115CW","Bundlanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV115SW","Bundlanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV116CW","Bundlanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV116SW","Bundlanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV117CW","Bundlanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV117SW","Bundlanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV130CW","Tobaksmel til mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV130SW","Tobaksmel til mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV180CW","NH3 måling kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV180SW","NH3 måling status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV181CW","Dræn ventil NH3 måling kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV181SW","Dræn ventil NH3 måling status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV190CW","Damp til lanse kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV190SW","Damp til lanse status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV400CW","Åben spjæld 1 Mixer 305 kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV400SW","Åben spjæld 1 Mixer 305 status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV401CW","Åben spjæld 2 Mixer 305 kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV401SW","Åben spjæld 2 Mixer 305 status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV402CW","Spjaeld ventilation kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV402SW","Spjaeld ventilation status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV500CW","Procesvand til Mixer 305 kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV500SW","Procesvand til Mixer 305 status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV600CW","Flavour til mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV600SW","Flavour til mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV700CW","CIP frem kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV700SW","CIP frem status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV701CW","CIP fordeling kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV701SW","CIP fordeling status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV750CW","CIP retur fra mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV750SW","CIP retur fra mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV900CW","Damp til mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV900SW","Damp til mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV901CW","Dræn af kølekappe mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV901SW","Dræn af kølekappe mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV960CW","Isvand retur til mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV960SW","Isvand retur til mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV961CW","Isvand frem til mixer kontrol ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
"DR","305AV961SW","Isvand frem til mixer status ord","SIX","","DECIMAL","","YES","NO","OPEN","CLOSE","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0"
